date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2018-11-26,sh.000300,3148.672,3169.441,3131.636,3141.243,5937914112,61899479552.0,3,0.002189,1,-0.071,0.0,0.0,0.0,0.0,0.0
2018-11-27,sh.000300,3152.774,3162.012,3126.289,3137.241,5540783104,61946260992.0,3,0.002043,1,-0.1274,0.0,0.0,0.0,0.0,0.0
2018-11-28,sh.000300,3137.747,3179.41,3126.617,3178.932,7488195584,77620551680.0,3,0.002761,1,1.3289,0.0,0.0,0.0,0.0,0.0
2018-11-29,sh.000300,3198.825,3204.856,3137.654,3137.654,8049846528,86927613952.0,3,0.002968,1,-1.2985,0.0,0.0,0.0,0.0,0.0
2018-11-30,sh.000300,3136.196,3175.154,3132.423,3172.69,7092104448,77297696768.0,3,0.0026149999999999997,1,1.1166,0.0,0.0,0.0,0.0,0.0
2018-12-03,sh.000300,3260.686,3273.639,3228.361,3260.95,12148715776,145828417536.0,3,0.004479,1,2.7819,0.0,0.0,0.0,0.0,0.0
2018-12-04,sh.000300,3256.228,3267.94,3243.695,3267.709,7941504000,90543599616.0,3,0.002927,1,0.2073,0.0,0.0,0.0,0.0,0.0
2018-12-05,sh.000300,3224.255,3266.903,3219.978,3252.004,7615305216,90909093888.0,3,0.002807,1,-0.4806,0.0,0.0,0.0,0.0,0.0
2018-12-06,sh.000300,3218.113,3223.521,3179.894,3181.673,7632877056,95678881792.0,3,0.002811,1,-2.1627,0.0,0.0,0.0,0.0,0.0
2018-12-07,sh.000300,3187.491,3193.819,3176.706,3181.564,5336192512,66323970560.0,3,0.0019649999999999997,1,-0.0034,0.0,0.0,0.0,0.0,0.0
2018-12-10,sh.000300,3153.522,3170.152,3134.384,3144.763,6343727360,73717202944.0,3,0.002337,1,-1.1567,0.0,0.0,0.0,0.0,0.0
2018-12-11,sh.000300,3148.225,3161.955,3143.607,3159.815,5322387712,60014969856.0,3,0.00196,1,0.4786,0.0,0.0,0.0,0.0,0.0
2018-12-12,sh.000300,3181.566,3182.21,3160.278,3170.609,5330991360,60536223488.0,3,0.001964,1,0.3416,0.0,0.0,0.0,0.0,0.0
2018-12-13,sh.000300,3178.891,3234.081,3169.423,3219.692,9044275456,103375478784.0,3,0.003331,1,1.5481,0.0,0.0,0.0,0.0,0.0
2018-12-14,sh.000300,3207.348,3210.722,3165.91,3165.91,8430125056,91576901632.0,3,0.003105,1,-1.6704,0.0,0.0,0.0,0.0,0.0
2018-12-17,sh.000300,3158.284,3167.512,3134.365,3161.196,6649700608,77151490048.0,3,0.002448,1,-0.1489,0.0,0.0,0.0,0.0,0.0
2018-12-18,sh.000300,3139.949,3165.001,3114.468,3128.426,6382031872,72035450880.0,3,0.002381,1,-1.0366,0.0,0.0,0.0,0.0,0.0
2018-12-19,sh.000300,3133.741,3137.009,3086.757,3091.125,5552229888,67872922368.0,3,0.002072,1,-1.1923,0.0,0.0,0.0,0.0,0.0
2018-12-20,sh.000300,3083.544,3097.72,3044.292,3067.416,6974946304,78181425152.0,3,0.002602,1,-0.767,0.0,0.0,0.0,0.0,0.0
2018-12-21,sh.000300,3055.325,3057.4,3007.609,3029.395,7675810048,84824064000.0,3,0.002863,1,-1.2395,0.0,0.0,0.0,0.0,0.0
2018-12-24,sh.000300,3015.497,3040.352,3007.329,3038.198,5729961472,63880740608.0,3,0.002137,1,0.2906,0.0,0.0,0.0,0.0,0.0
2018-12-25,sh.000300,3006.878,3030.141,2964.875,3017.281,7868942592,80413569024.0,3,0.002935,1,-0.6885,0.0,0.0,0.0,0.0,0.0
2018-12-26,sh.000300,3012.869,3029.06,2996.482,3002.032,5564703232,58574969088.0,3,0.20754099999999998,1,-0.5054,0.0,0.0,0.0,0.0,0.0
2018-12-27,sh.000300,3042.949,3047.234,2990.505,2990.505,8054178560,81159270400.0,3,0.300387,1,-0.384,0.0,0.0,0.0,0.0,0.0
2018-12-28,sh.000300,2994.795,3024.352,2984.817,3010.653,7105377792,78145310720.0,3,0.264968,1,0.6737,0.0,0.0,0.0,0.0,0.0
2019-01-02,sh.000300,3017.067,3018.775,2958.488,2969.535,6866302208,76105572352.0,3,0.256006,1,-1.3658,0.0,0.0,0.0,0.0,0.0
2019-01-03,sh.000300,2963.018,3000.441,2953.254,2964.842,7086710272,76664799232.0,3,0.26326900000000003,1,-0.158,0.0,0.0,0.0,0.0,0.0
2019-01-04,sh.000300,2940.191,3036.814,2935.829,3035.874,10331897088,107141038080.0,3,0.383827,1,2.3958,0.0,0.0,0.0,0.0,0.0
2019-01-07,sh.000300,3055.153,3061.749,3035.912,3054.303,10116435968,105703940096.0,3,0.375687,1,0.607,0.0,0.0,0.0,0.0,0.0
2019-01-08,sh.000300,3049.874,3055.51,3038.533,3047.703,8617058560,79628881920.0,3,0.320006,1,-0.2161,0.0,0.0,0.0,0.0,0.0
2019-01-09,sh.000300,3065.23,3117.961,3062.847,3078.475,10736434944,117129678848.0,3,0.39870500000000003,1,1.0097,0.0,0.0,0.0,0.0,0.0
2019-01-10,sh.000300,3077.481,3092.541,3062.572,3072.686,8527175680,90206871552.0,3,0.31666300000000003,1,-0.188,0.0,0.0,0.0,0.0,0.0
2019-01-11,sh.000300,3082.261,3102.833,3071.026,3094.778,7178642432,77420240896.0,3,0.2666,1,0.719,0.0,0.0,0.0,0.0,0.0
2019-01-14,sh.000300,3092.498,3097.406,3064.382,3067.784,6612170240,68115969024.0,3,0.245617,1,-0.8722,0.0,0.0,0.0,0.0,0.0
2019-01-15,sh.000300,3071.518,3129.37,3064.67,3127.99,8877296128,99976892416.0,3,0.329623,1,1.9625,0.0,0.0,0.0,0.0,0.0
2019-01-16,sh.000300,3126.134,3135.011,3117.292,3128.651,8021434112,85781590016.0,3,0.297836,1,0.0211,0.0,0.0,0.0,0.0,0.0
2019-01-17,sh.000300,3132.628,3141.709,3110.06,3111.416,8017487104,82888208384.0,3,0.29769,1,-0.5509,0.0,0.0,0.0,0.0,0.0
2019-01-18,sh.000300,3124.502,3171.686,3120.345,3168.173,10396383488,106780659712.0,3,0.386007,1,1.8242,0.0,0.0,0.0,0.0,0.0
2019-01-21,sh.000300,3170.877,3199.213,3170.877,3185.636,9391502336,105536987136.0,3,0.348681,1,0.5512,0.0,0.0,0.0,0.0,0.0
2019-01-22,sh.000300,3181.949,3181.949,3135.337,3143.317,7299052800,78150877184.0,3,0.27097899999999997,1,-1.3284,0.0,0.0,0.0,0.0,0.0
2019-01-23,sh.000300,3136.096,3157.626,3131.867,3141.053,5987047936,62669651968.0,3,0.222264,1,-0.072,0.0,0.0,0.0,0.0,0.0
2019-01-24,sh.000300,3146.604,3165.629,3125.3,3158.781,7293463552,80963878912.0,3,0.27076100000000003,1,0.5644,0.0,0.0,0.0,0.0,0.0
2019-01-25,sh.000300,3165.181,3203.174,3164.408,3184.469,8396772864,93207953408.0,3,0.311721,1,0.8132,0.0,0.0,0.0,0.0,0.0
2019-01-28,sh.000300,3203.118,3228.867,3174.724,3183.777,8262243072,97371496448.0,3,0.306566,1,-0.0217,0.0,0.0,0.0,0.0,0.0
2019-01-29,sh.000300,3177.261,3200.989,3148.234,3193.969,7765833472,85943910400.0,3,0.288147,1,0.3201,0.0,0.0,0.0,0.0,0.0
2019-01-30,sh.000300,3181.655,3202.896,3167.893,3168.482,6374651648,73005121536.0,3,0.23652800000000002,1,-0.798,0.0,0.0,0.0,0.0,0.0
2019-01-31,sh.000300,3182.698,3216.067,3178.01,3201.633,8624783872,97509924864.0,3,0.32005700000000004,1,1.0463,0.0,0.0,0.0,0.0,0.0
2019-02-01,sh.000300,3225.733,3247.495,3207.716,3247.397,8201964032,94766411776.0,3,0.304197,1,1.4294,0.0,0.0,0.0,0.0,0.0
2019-02-11,sh.000300,3239.807,3307.063,3239.807,3306.472,9881843456,114752356352.0,3,0.3665,1,1.8191,0.0,0.0,0.0,0.0,0.0
2019-02-12,sh.000300,3306.352,3335.36,3298.633,3330.335,12223246336,122834100224.0,3,0.45323500000000005,1,0.7217,0.0,0.0,0.0,0.0,0.0
2019-02-13,sh.000300,3337.779,3405.577,3329.143,3397.027,16382833152,168866263040.0,3,0.607651,1,2.0026,0.0,0.0,0.0,0.0,0.0
2019-02-14,sh.000300,3392.854,3415.399,3381.982,3402.14,15112729088,138649288704.0,3,0.560542,1,0.1505,0.0,0.0,0.0,0.0,0.0
2019-02-15,sh.000300,3391.242,3395.029,3335.87,3338.704,14366860288,141555060736.0,3,0.532359,1,-1.8646,0.0,0.0,0.0,0.0,0.0
2019-02-18,sh.000300,3366.423,3445.744,3366.423,3445.744,18288609024,180449742848.0,3,0.6776770000000001,1,3.206,0.0,0.0,0.0,0.0,0.0
2019-02-19,sh.000300,3454.721,3480.793,3419.073,3439.607,17908378624,185762746368.0,3,0.662874,1,-0.1781,0.0,0.0,0.0,0.0,0.0
2019-02-20,sh.000300,3449.932,3463.773,3421.505,3451.927,14739031040,145570263040.0,3,0.545561,1,0.3582,0.0,0.0,0.0,0.0,0.0
2019-02-21,sh.000300,3450.141,3500.251,3431.631,3442.705,18014328832,185197154304.0,3,0.666752,1,-0.2672,0.0,0.0,0.0,0.0,0.0
2019-02-22,sh.000300,3439.378,3520.118,3417.978,3520.118,18723797504,202869288960.0,3,0.6930109999999999,1,2.2486,0.0,0.0,0.0,0.0,0.0
2019-02-25,sh.000300,3575.852,3729.483,3574.688,3729.483,34255712256,376382394368.0,3,1.267882,1,5.9477,0.0,0.0,0.0,0.0,0.0
2019-02-26,sh.000300,3734.705,3762.112,3679.27,3684.693,35803869696,387632861184.0,3,1.325183,1,-1.201,0.0,0.0,0.0,0.0,0.0
2019-02-27,sh.000300,3682.811,3737.631,3638.333,3678.392,28623600640,307306147840.0,3,1.059425,1,-0.171,0.0,0.0,0.0,0.0,0.0
2019-02-28,sh.000300,3675.264,3695.464,3650.053,3669.37,18481021952,206010957824.0,3,0.684025,1,-0.2453,0.0,0.0,0.0,0.0,0.0
2019-03-01,sh.000300,3699.215,3749.714,3668.765,3749.714,20471100416,235620622336.0,3,0.75768,1,2.1896,0.0,0.0,0.0,0.0,0.0
2019-03-04,sh.000300,3783.036,3886.579,3764.776,3794.104,32349012736,376397283328.0,3,1.197307,1,1.1838,0.0,0.0,0.0,0.0,0.0
2019-03-05,sh.000300,3785.376,3816.162,3770.785,3816.013,23085316608,261464121344.0,3,0.8544370000000001,1,0.5774,0.0,0.0,0.0,0.0,0.0
2019-03-06,sh.000300,3822.858,3855.155,3787.522,3848.09,31807737088,331155615744.0,3,1.177273,1,0.8406,0.0,0.0,0.0,0.0,0.0
2019-03-07,sh.000300,3841.145,3845.182,3778.8,3808.849,32984654848,359339151360.0,3,1.220833,1,-1.0198,0.0,0.0,0.0,0.0,0.0
2019-03-08,sh.000300,3721.401,3774.543,3656.191,3657.579,31799007744,349296693248.0,3,1.17695,1,-3.9715,0.0,0.0,0.0,0.0,0.0
2019-03-11,sh.000300,3663.977,3731.909,3650.812,3729.954,23091286528,268718460928.0,3,0.854658,1,1.9788,0.0,0.0,0.0,0.0,0.0
2019-03-12,sh.000300,3758.315,3804.72,3723.678,3755.351,27492638208,325180620800.0,3,1.017544,1,0.6809,0.0,0.0,0.0,0.0,0.0
2019-03-13,sh.000300,3758.713,3763.092,3708.814,3724.194,23368224768,286171049984.0,3,0.864893,1,-0.8297,0.0,0.0,0.0,0.0,0.0
2019-03-14,sh.000300,3710.293,3747.819,3673.85,3698.485,19081723648,231820148736.0,3,0.7062430000000001,1,-0.6903,0.0,0.0,0.0,0.0,0.0
2019-03-15,sh.000300,3713.936,3782.236,3713.936,3745.005,17517454336,224194363392.0,3,0.648289,1,1.2578,0.0,0.0,0.0,0.0,0.0
2019-03-18,sh.000300,3753.643,3851.747,3733.678,3851.747,21692805888,276473450496.0,3,0.802725,1,2.8503,0.0,0.0,0.0,0.0,0.0
2019-03-19,sh.000300,3856.588,3868.335,3815.218,3833.962,18172710912,224096890880.0,3,0.672467,1,-0.4617,0.0,0.0,0.0,0.0,0.0
2019-03-20,sh.000300,3825.335,3855.146,3790.511,3835.439,17563208960,215406993408.0,3,0.649913,1,0.0385,0.0,0.0,0.0,0.0,0.0
2019-03-21,sh.000300,3840.278,3864.069,3823.466,3836.891,19631031040,231993446400.0,3,0.726431,1,0.0379,0.0,0.0,0.0,0.0,0.0
2019-03-22,sh.000300,3838.125,3845.58,3786.591,3833.801,17135699200,198518386688.0,3,0.634026,1,-0.0805,0.0,0.0,0.0,0.0,0.0
2019-03-25,sh.000300,3776.442,3807.179,3741.606,3742.825,19858632960,223396564992.0,3,0.734776,1,-2.373,0.0,0.0,0.0,0.0,0.0
2019-03-26,sh.000300,3766.528,3770.843,3687.547,3700.438,17304657920,196547809280.0,3,0.640159,1,-1.1325,0.0,0.0,0.0,0.0,0.0
2019-03-27,sh.000300,3724.405,3750.264,3703.45,3743.387,13875845376,177507528704.0,3,0.513315,1,1.1606,0.0,0.0,0.0,0.0,0.0
2019-03-28,sh.000300,3731.061,3755.716,3710.081,3728.395,13327212800,172604391424.0,3,0.49301999999999996,1,-0.4005,0.0,0.0,0.0,0.0,0.0
2019-03-29,sh.000300,3739.773,3876.379,3739.773,3872.341,21563910400,283022299136.0,3,0.797508,1,3.8608,0.0,0.0,0.0,0.0,0.0
2019-04-01,sh.000300,3901.169,3982.909,3901.169,3973.928,27138270464,340799401984.0,3,1.003493,1,2.6234,0.0,0.0,0.0,0.0,0.0
2019-04-02,sh.000300,3986.344,3988.097,3956.505,3971.285,22600034048,281892057088.0,3,0.8356030000000001,1,-0.0665,0.0,0.0,0.0,0.0,0.0
2019-04-03,sh.000300,3947.869,4026.497,3939.783,4022.156,23191736832,284826497024.0,3,0.8574809999999999,1,1.281,0.0,0.0,0.0,0.0,0.0
2019-04-04,sh.000300,4039.741,4072.113,4021.705,4062.23,26041093888,313539432448.0,3,0.962832,1,0.9963,0.0,0.0,0.0,0.0,0.0
2019-04-08,sh.000300,4097.102,4122.603,4017.488,4057.228,26750557696,324670451712.0,3,0.9890620000000001,1,-0.1231,0.0,0.0,0.0,0.0,0.0
2019-04-09,sh.000300,4063.813,4084.243,4038.282,4075.43,18295680768,243187912704.0,3,0.6764560000000001,1,0.4486,0.0,0.0,0.0,0.0,0.0
2019-04-10,sh.000300,4062.442,4115.378,4035.474,4085.847,19468761344,278282027008.0,3,0.719824,1,0.2556,0.0,0.0,0.0,0.0,0.0
2019-04-11,sh.000300,4083.461,4097.124,3990.239,3997.577,16904964096,236259155968.0,3,0.6250319999999999,1,-2.1604,0.0,0.0,0.0,0.0,0.0
2019-04-12,sh.000300,3986.782,4006.933,3961.464,3988.616,13586211840,178795937792.0,3,0.502181,1,-0.2242,0.0,0.0,0.0,0.0,0.0
2019-04-15,sh.000300,4056.491,4085.388,3974.226,3975.524,18264557056,236298723328.0,3,0.675009,1,-0.3282,0.0,0.0,0.0,0.0,0.0
2019-04-16,sh.000300,3958.096,4085.789,3943.487,4085.789,20204196608,250569207808.0,3,0.745661,1,2.7736,0.0,0.0,0.0,0.0,0.0
2019-04-17,sh.000300,4080.717,4106.615,4057.503,4087.239,18036711680,228824428544.0,3,0.665626,1,0.0355,0.0,0.0,0.0,0.0,0.0
2019-04-18,sh.000300,4085.114,4094.053,4056.235,4072.075,14656212224,187812687872.0,3,0.540327,1,-0.371,0.0,0.0,0.0,0.0,0.0
2019-04-19,sh.000300,4076.295,4120.635,4046.204,4120.607,15079491072,194701692928.0,3,0.555932,1,1.1918,0.0,0.0,0.0,0.0,0.0
2019-04-22,sh.000300,4125.971,4126.09,4015.474,4025.61,18935374592,244380549120.0,3,0.698062,1,-2.3054,0.0,0.0,0.0,0.0,0.0
2019-04-23,sh.000300,4021.627,4061.085,4005.283,4019.005,15561165056,204121505792.0,3,0.57367,1,-0.1641,0.0,0.0,0.0,0.0,0.0
2019-04-24,sh.000300,4033.629,4044.337,3967.805,4030.088,14549869568,186497961984.0,3,0.535033,1,0.2758,0.0,0.0,0.0,0.0,0.0
2019-04-25,sh.000300,4013.602,4022.563,3938.325,3941.816,15972207104,197530996736.0,3,0.587317,1,-2.1903,0.0,0.0,0.0,0.0,0.0
2019-04-26,sh.000300,3921.89,3943.833,3887.252,3889.274,14200806912,186572136448.0,3,0.52218,1,-1.3329,0.0,0.0,0.0,0.0,0.0
2019-04-29,sh.000300,3896.582,3953.228,3875.452,3900.333,15387092736,203946553344.0,3,0.565806,1,0.2843,0.0,0.0,0.0,0.0,0.0
2019-04-30,sh.000300,3887.179,3923.108,3885.147,3913.211,11623337728,161665925120.0,3,0.427407,1,0.3302,0.0,0.0,0.0,0.0,0.0
2019-05-06,sh.000300,3775.076,3791.611,3647.14,3684.616,19747288320,254115401728.0,3,0.726055,1,-5.8416,0.0,0.0,0.0,0.0,0.0
2019-05-07,sh.000300,3702.265,3738.176,3671.834,3720.668,13284765440,183659159552.0,3,0.488389,1,0.9784,0.0,0.0,0.0,0.0,0.0
2019-05-08,sh.000300,3648.548,3722.932,3642.498,3667.457,11286735616,145058488320.0,3,0.414843,1,-1.4301,0.0,0.0,0.0,0.0,0.0
2019-05-09,sh.000300,3637.346,3656.896,3584.822,3599.7,10103739392,141829095424.0,3,0.371278,1,-1.8475,0.0,0.0,0.0,0.0,0.0
2019-05-10,sh.000300,3643.055,3732.923,3589.29,3730.451,14800384768,195067170816.0,3,0.543825,1,3.6323,0.0,0.0,0.0,0.0,0.0
2019-05-13,sh.000300,3675.759,3702.901,3658.0,3668.725,10339185920,135053926400.0,3,0.379311,1,-1.6546,0.0,0.0,0.0,0.0,0.0
2019-05-14,sh.000300,3630.438,3683.261,3630.438,3645.15,10231345920,135262867456.0,3,0.375354,1,-0.6426,0.0,0.0,0.0,0.0,0.0
2019-05-15,sh.000300,3674.993,3741.04,3674.993,3727.092,11016176896,152534548480.0,3,0.404144,1,2.248,0.0,0.0,0.0,0.0,0.0
2019-05-16,sh.000300,3720.039,3745.14,3707.903,3743.963,11625827328,139851939840.0,3,0.426458,1,0.4527,0.0,0.0,0.0,0.0,0.0
2019-05-17,sh.000300,3744.875,3745.355,3637.582,3648.76,12845324544,154092351488.0,3,0.471186,1,-2.5428,0.0,0.0,0.0,0.0,0.0
2019-05-20,sh.000300,3635.735,3644.5,3583.832,3617.792,10896347648,134194262016.0,3,0.39966,1,-0.8487,0.0,0.0,0.0,0.0,0.0
2019-05-21,sh.000300,3619.436,3690.088,3610.681,3666.776,11102291968,133071380480.0,3,0.407209,1,1.354,0.0,0.0,0.0,0.0,0.0
2019-05-22,sh.000300,3663.153,3679.272,3634.747,3649.379,9834612736,121775243264.0,3,0.360632,1,-0.4744,0.0,0.0,0.0,0.0,0.0
2019-05-23,sh.000300,3629.528,3631.474,3578.112,3583.964,9989778176,125611970560.0,3,0.366199,1,-1.7925,0.0,0.0,0.0,0.0,0.0
2019-05-24,sh.000300,3584.901,3623.39,3580.785,3593.913,8093404928,101337497600.0,3,0.296678,1,0.2776,0.0,0.0,0.0,0.0,0.0
2019-05-27,sh.000300,3592.602,3648.026,3556.256,3637.197,10883087104,133399052288.0,3,0.398938,1,1.2044,0.0,0.0,0.0,0.0,0.0
2019-05-28,sh.000300,3633.018,3683.23,3627.787,3672.26,11788624128,148966334464.0,3,0.431965,1,0.964,0.0,0.0,0.0,0.0,0.0
2019-05-29,sh.000300,3642.541,3693.227,3637.348,3663.909,9335544064,120002035712.0,3,0.342078,1,-0.2274,0.0,0.0,0.0,0.0,0.0
2019-05-30,sh.000300,3648.849,3650.971,3612.624,3641.183,9420256000,112864079872.0,3,0.345182,1,-0.6203,0.0,0.0,0.0,0.0,0.0
2019-05-31,sh.000300,3640.996,3668.179,3627.544,3629.789,8922226688,108264202240.0,3,0.32694,1,-0.3129,0.0,0.0,0.0,0.0,0.0
2019-06-03,sh.000300,3640.612,3672.813,3613.127,3632.012,10072317952,123902447616.0,3,0.369082,1,0.0612,0.0,0.0,0.0,0.0,0.0
2019-06-04,sh.000300,3632.56,3636.128,3584.461,3598.466,8709709312,109467238400.0,3,0.319151,1,-0.9236,0.0,0.0,0.0,0.0,0.0
2019-06-05,sh.000300,3627.794,3634.453,3593.951,3597.105,8864201984,114634227712.0,3,0.324819,1,-0.0378,0.0,0.0,0.0,0.0,0.0
2019-06-06,sh.000300,3601.035,3601.035,3557.016,3564.677,8553440256,104367267840.0,3,0.313201,1,-0.9015,0.0,0.0,0.0,0.0,0.0
2019-06-10,sh.000300,3578.008,3623.73,3568.278,3610.743,9237506048,117346607104.0,3,0.337876,1,1.2923,0.0,0.0,0.0,0.0,0.0
2019-06-11,sh.000300,3617.523,3723.141,3617.523,3719.275,14348280576,180899074048.0,3,0.5247149999999999,1,3.0058,0.0,0.0,0.0,0.0,0.0
2019-06-12,sh.000300,3706.863,3711.879,3683.939,3691.095,11917885184,132296097792.0,3,0.43583599999999995,1,-0.7577,0.0,0.0,0.0,0.0,0.0
2019-06-13,sh.000300,3689.583,3697.591,3654.274,3685.393,9633171712,110459904000.0,3,0.35223499999999996,1,-0.1545,0.0,0.0,0.0,0.0,0.0
2019-06-14,sh.000300,3690.476,3709.652,3650.909,3654.879,10181700352,116584259584.0,3,0.372066,1,-0.828,0.0,0.0,0.0,0.0,0.0
2019-06-17,sh.000300,3654.443,3683.774,3645.498,3654.824,7297667840,93092581376.0,3,0.266676,1,-0.0015,0.0,0.0,0.0,0.0,0.0
2019-06-18,sh.000300,3661.129,3675.645,3638.78,3667.618,7069226496,89472839680.0,3,0.261629,1,0.3501,0.0,0.0,0.0,0.0,0.0
2019-06-19,sh.000300,3761.338,3771.347,3715.133,3715.938,12559571456,172574179328.0,3,0.464779,1,1.3175,0.0,0.0,0.0,0.0,0.0
2019-06-20,sh.000300,3718.941,3845.791,3717.185,3828.518,16887207424,227726983168.0,3,0.624927,1,3.0297,0.0,0.0,0.0,0.0,0.0
2019-06-21,sh.000300,3832.732,3856.085,3817.306,3833.938,15363515392,199961616384.0,3,0.56819,1,0.1416,0.0,0.0,0.0,0.0,0.0
2019-06-24,sh.000300,3836.305,3853.545,3819.769,3841.265,10008462080,143644733440.0,3,0.370105,1,0.1911,0.0,0.0,0.0,0.0,0.0
2019-06-25,sh.000300,3837.425,3838.057,3755.009,3801.309,12407591168,169358794752.0,3,0.458822,1,-1.0402,0.0,0.0,0.0,0.0,0.0
2019-06-26,sh.000300,3779.512,3809.758,3771.716,3794.331,8182028288,112106860544.0,3,0.30256500000000003,1,-0.1836,0.0,0.0,0.0,0.0,0.0
2019-06-27,sh.000300,3807.537,3854.08,3805.832,3834.817,10531635712,156483420160.0,3,0.389441,1,1.067,0.0,0.0,0.0,0.0,0.0
2019-06-28,sh.000300,3832.059,3835.232,3803.054,3825.587,8476613888,116512051200.0,3,0.313292,1,-0.2407,0.0,0.0,0.0,0.0,0.0
2019-07-01,sh.000300,3899.331,3936.668,3886.909,3935.811,15837033984,217470251008.0,3,0.5846640000000001,1,2.8812,0.0,0.0,0.0,0.0,0.0
2019-07-02,sh.000300,3931.048,3942.425,3918.937,3937.169,13186349568,173997043712.0,3,0.48677600000000004,1,0.0345,0.0,0.0,0.0,0.0,0.0
2019-07-03,sh.000300,3927.436,3927.436,3878.84,3893.534,11199260416,163145732096.0,3,0.41260399999999997,1,-1.1083,0.0,0.0,0.0,0.0,0.0
2019-07-04,sh.000300,3895.197,3906.889,3854.693,3873.101,9934225664,142669254656.0,3,0.365788,1,-0.5248,0.0,0.0,0.0,0.0,0.0
2019-07-05,sh.000300,3875.373,3900.309,3857.928,3893.202,7400652800,116236521472.0,3,0.272503,1,0.519,0.0,0.0,0.0,0.0,0.0
2019-07-08,sh.000300,3875.754,3875.754,3775.025,3802.789,10953908736,147198418944.0,3,0.403156,1,-2.3223,0.0,0.0,0.0,0.0,0.0
2019-07-09,sh.000300,3798.095,3811.099,3774.764,3793.129,7484273152,113147604992.0,3,0.275457,1,-0.254,0.0,0.0,0.0,0.0,0.0
2019-07-10,sh.000300,3807.949,3810.396,3774.23,3786.739,7283394816,101355479040.0,3,0.26806399999999997,1,-0.1685,0.0,0.0,0.0,0.0,0.0
2019-07-11,sh.000300,3806.185,3830.738,3774.413,3785.221,7531196416,113674616832.0,3,0.27713000000000004,1,-0.0401,0.0,0.0,0.0,0.0,0.0
2019-07-12,sh.000300,3783.073,3820.235,3774.522,3808.731,7546596608,107007922176.0,3,0.277685,1,0.6211,0.0,0.0,0.0,0.0,0.0
2019-07-15,sh.000300,3792.64,3844.868,3745.854,3824.187,10120522240,142493044736.0,3,0.372433,1,0.4058,0.0,0.0,0.0,0.0,0.0
2019-07-16,sh.000300,3819.247,3828.325,3799.866,3806.844,8073095168,108449681408.0,3,0.297091,1,-0.4535,0.0,0.0,0.0,0.0,0.0
2019-07-17,sh.000300,3800.106,3820.271,3787.897,3804.638,9518388480,116766781440.0,3,0.350277,1,-0.0579,0.0,0.0,0.0,0.0,0.0
2019-07-18,sh.000300,3793.189,3793.391,3767.995,3768.401,8749644544,111669366784.0,3,0.32195999999999997,1,-0.9524,0.0,0.0,0.0,0.0,0.0
2019-07-19,sh.000300,3787.507,3828.151,3787.507,3807.955,8808614912,117797527552.0,3,0.324069,1,1.0496,0.0,0.0,0.0,0.0,0.0
2019-07-22,sh.000300,3813.502,3816.538,3765.442,3781.683,9210137600,117810446336.0,3,0.338841,1,-0.6899,0.0,0.0,0.0,0.0,0.0
2019-07-23,sh.000300,3783.541,3792.964,3768.761,3789.913,7131334656,103866609664.0,3,0.262362,1,0.2176,0.0,0.0,0.0,0.0,0.0
2019-07-24,sh.000300,3803.586,3840.057,3803.573,3819.832,9094068480,129940586496.0,3,0.334571,1,0.7894,0.0,0.0,0.0,0.0,0.0
2019-07-25,sh.000300,3821.389,3851.066,3812.953,3851.066,9374041600,125899501568.0,3,0.34486999999999995,1,0.8177,0.0,0.0,0.0,0.0,0.0
2019-07-26,sh.000300,3835.228,3863.587,3832.522,3858.568,8325929984,110929727488.0,3,0.30630300000000005,1,0.1948,0.0,0.0,0.0,0.0,0.0
2019-07-29,sh.000300,3857.939,3862.746,3842.426,3854.27,8481436928,111679107072.0,3,0.31202399999999997,1,-0.1114,0.0,0.0,0.0,0.0,0.0
2019-07-30,sh.000300,3861.569,3890.729,3861.569,3870.317,9412395520,120480280576.0,3,0.34627199999999997,1,0.4163,0.0,0.0,0.0,0.0,0.0
2019-07-31,sh.000300,3856.745,3856.745,3830.091,3835.358,8215115520,111083892736.0,3,0.302226,1,-0.9033,0.0,0.0,0.0,0.0,0.0
2019-08-01,sh.000300,3819.324,3831.264,3791.546,3803.469,8411418112,117649162240.0,3,0.30931,1,-0.8314,0.0,0.0,0.0,0.0,0.0
2019-08-02,sh.000300,3729.13,3754.532,3720.058,3747.437,10833589760,141874786304.0,3,0.39838,1,-1.4732,0.0,0.0,0.0,0.0,0.0
2019-08-05,sh.000300,3724.409,3739.503,3675.688,3675.688,10132598016,133061099520.0,3,0.371714,1,-1.9146,0.0,0.0,0.0,0.0,0.0
2019-08-06,sh.000300,3609.111,3649.895,3575.862,3636.328,12983387136,167267479552.0,3,0.47626,1,-1.0708,0.0,0.0,0.0,0.0,0.0
2019-08-07,sh.000300,3654.632,3659.077,3621.431,3621.431,8423871488,108667666432.0,3,0.309004,1,-0.4097,0.0,0.0,0.0,0.0,0.0
2019-08-08,sh.000300,3651.357,3675.46,3646.938,3669.293,8845770752,114981617664.0,3,0.32448299999999997,1,1.3216,0.0,0.0,0.0,0.0,0.0
2019-08-09,sh.000300,3686.749,3689.177,3628.116,3633.529,8529558016,116355690496.0,3,0.31288299999999997,1,-0.9747,0.0,0.0,0.0,0.0,0.0
